timestamp_dt,src_ip,http_path,http_method
2025-10-26 14:01:03+00:00,172.31.8.130,/events-20251026,HEAD
2025-10-26 14:01:03+00:00,127.0.0.1,/health,GET
2025-10-26 14:01:03+00:00,172.31.8.130,/events-20251026,PUT
2025-10-26 14:01:10+00:00,172.18.0.1,/identity/api/auth/signup,POST
2025-10-26 14:01:10+00:00,127.0.0.1,/identity/api/auth/signup,POST
2025-10-26 14:01:12+00:00,172.18.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:12+00:00,172.18.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:12+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:12+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:13+00:00,172.31.8.130,/_bulk,POST
2025-10-26 14:01:13+00:00,172.31.8.130,/events-20251026,HEAD
2025-10-26 14:01:14+00:00,172.18.0.1,/workshop/api/shop/products,GET
2025-10-26 14:01:14+00:00,172.18.0.1,/workshop/api/shop/products,GET
2025-10-26 14:01:14+00:00,127.0.0.1,/workshop/api/shop/products,GET
2025-10-26 14:01:14+00:00,127.0.0.1,/workshop/api/shop/products,GET
2025-10-26 14:01:15+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:15+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:15+00:00,172.18.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:15+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,172.31.8.130,/_bulk,POST
2025-10-26 14:01:16+00:00,172.18.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,172.18.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,172.31.8.130,/events-20251026,HEAD
2025-10-26 14:01:16+00:00,172.18.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,172.18.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,172.18.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,127.0.0.1,/workshop/api/shop/products,GET
2025-10-26 14:01:16+00:00,127.0.0.1,/workshop/api/shop/products,GET
2025-10-26 14:01:16+00:00,172.18.0.1,/workshop/api/shop/products,GET
2025-10-26 14:01:16+00:00,172.31.8.130,/_bulk,POST
2025-10-26 14:01:16+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,172.18.0.1,/workshop/api/shop/products,GET
2025-10-26 14:01:16+00:00,172.18.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:16+00:00,172.31.8.130,/events-20251026,HEAD
2025-10-26 14:01:17+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:17+00:00,127.0.0.1,/identity/api/auth/login,POST
2025-10-26 14:01:17+00:00,172.31.8.130,/events-20251026,HEAD
